type,is_practice,original_item_cost,highlight_cost,click_values,payoff_matrix,original_cost_matrix,final_cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,is_control,highlight_index,selected_option_highlight_value,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,nudge_highlighted_values_are_even,highlight_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,highlight_num_reveals,participant_id,weights_sum
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[5, 3, 6, 7, 5], [7, 5, 5, 6, 5], [7, 6, 5, 7, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[19, 3, 8]",19,18,10,3,0.069,0.06733333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,4353,5,207,202,False,0,7,traffic-light-mouselab,14,317273,0.0-3.0-11.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,7,1,5,19,5,1,30
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[4, 5, 7, 8, 4], [4, 6, 5, 4, 7], [8, 8, 5, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[2, 2, 26]",26,32,11,0,0.075,0.074,0.001,[10],1,5,3,3284,3,224,221,True,2,8,traffic-light-mouselab,15,323877,0.0-3.0-12.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,8,1,3,26,1,1,30
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[8, 5, 3, 1, 5], [3, 4, 7, 4, 6], [5, 3, 5, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[14, 11, 5]",5,10,12,0,0.057,0.056,0.001,[0],1,5,3,4140,3,170,167,False,2,5,traffic-light-mouselab,16,329019,0.0-3.0-13.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,5,0,0,5,0,1,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13]","[[7, 5, 4, 8, 6], [5, 4, 5, 4, 6], [4, 1, 5, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 3]]","[1, 9, 20]",20,20,13,3,0.061,0.056999999999999995,0.004,"[10, 11, 12, 13]",4,5,3,6512,12,184,172,True,2,7,traffic-light-mouselab,17,336939,0.0-3.0-14.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,7,1,12,20,4,1,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[5, 1, 5, 5, 4], [3, 4, 1, 6, 3], [6, 7, 5, 2, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[3, 17, 10]",10,14,14,3,0.046,0.041,0.005,"[5, 6, 7, 8, 9]",5,5,3,7323,15,137,122,True,2,2,traffic-light-mouselab,18,345376,0.0-3.0-15.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,2,0,0,10,0,1,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 1, 1, 1]","[[5, 6, 9, 4, 8], [4, 6, 4, 5, 5], [6, 3, 4, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [0, 0, 0, 3, 3], [3, 3, 3, 3, 3]]","[11, 12, 7]",12,6,15,1,0.053,0.049,0.004,"[5, 6, 7, 1]",4,5,3,8752,12,159,147,True,1,6,traffic-light-mouselab,19,354962,0.0-3.0-16.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,6,1,9,12,3,1,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 8, 8, 8, 7, 7, 7, 9, 9, 9, 12, 12, 12, 10, 10, 10]","[[6, 5, 6, 2, 3], [7, 3, 6, 4, 5], [5, 6, 7, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 0, 3, 3]]","[4, 16, 10]",16,12,16,2,0.063,0.056,0.007,"[5, 6, 8, 7, 9, 12, 10]",7,5,3,30396,21,190,169,True,1,6,traffic-light-mouselab,20,387283,0.0-3.0-17.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,6,0,15,16,5,1,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[6, 6, 4, 4, 5], [4, 5, 5, 7, 7], [7, 5, 4, 4, 9]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[21, 7, 2]",21,22,17,0,0.056,0.05433333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,7154,5,168,163,False,0,6,traffic-light-mouselab,21,395529,0.0-3.0-18.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,6,1,5,21,5,1,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 9, 9, 9, 9]","[[3, 6, 5, 4, 4], [6, 4, 4, 2, 8], [5, 4, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 0], [0, 0, 0, 0, 0]]","[3, 12, 15]",15,14,18,4,0.066,0.06333333333333334,0.0026666666666666666,"[10, 11, 12, 13, 14, 9]",6,5,3,6614,8,198,190,False,2,6,traffic-light-mouselab,22,404439,0.0-3.0-19.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,6,1,5,15,5,1,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[6, 3, 6, 3, 2], [6, 3, 3, 3, 8], [7, 4, 2, 3, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[6, 22, 2]",22,24,19,4,0.068,0.063,0.005,"[5, 6, 7, 8, 9]",5,5,3,6884,15,204,189,True,1,8,traffic-light-mouselab,23,412753,0.0-3.0-20.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,8,1,15,22,5,1,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 1, 1, 1, 0, 0, 0]","[[3, 5, 7, 7, 4], [6, 7, 3, 2, 5], [3, 0, 5, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[8, 20, 2]",2,20,20,1,0.06,0.053,0.007,"[5, 6, 7, 8, 9, 1, 0]",7,5,3,9832,21,180,159,True,2,0,traffic-light-mouselab,24,424385,0.0-3.0-21.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,0,0,0,2,0,1,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[5, 5, 5, 4, 6], [6, 5, 7, 5, 5], [4, 7, 1, 7, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[9, 15, 6]",6,10,21,2,0.052,0.047,0.005,"[5, 6, 7, 8, 9]",5,5,3,6332,15,156,141,True,2,1,traffic-light-mouselab,25,433116,0.0-3.0-22.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,1,0,0,6,0,1,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 11, 11, 11, 10, 10, 10]","[[6, 5, 4, 8, 7], [5, 4, 3, 3, 2], [4, 6, 5, 8, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 3, 3, 3]]","[6, 17, 7]",17,14,22,0,0.05,0.04633333333333334,0.0036666666666666666,"[5, 6, 7, 8, 9, 11, 10]",7,5,3,16412,11,149,138,False,1,5,traffic-light-mouselab,26,450485,0.0-3.0-23.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,5,1,5,17,5,1,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13]","[[7, 5, 6, 10, 6], [6, 4, 1, 7, 7], [7, 4, 6, 10, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 1]]","[3, 4, 23]",23,26,23,3,0.096,0.09466666666666666,0.0013333333333333333,"[10, 11, 12, 13]",4,5,3,3757,4,288,284,False,2,10,traffic-light-mouselab,27,457066,0.0-3.0-24.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,10,1,4,23,4,1,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[5, 6, 8, 6, 3], [6, 8, 5, 4, 4], [2, 6, 7, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[11, 18, 1]",18,18,24,1,0.072,0.06699999999999999,0.005,"[5, 6, 7, 8, 9]",5,5,3,6154,15,216,201,True,1,8,traffic-light-mouselab,28,464648,0.0-3.0-25.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,8,1,15,18,5,1,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[7, 7, 6, 4, 7], [4, 5, 7, 10, 4], [4, 4, 3, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,25,0,0.068,0.063,0.005,"[0, 1, 2, 3, 4]",5,5,3,9180,15,204,189,True,0,7,traffic-light-mouselab,29,474988,0.0-3.0-26.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,7,1,16,28,5,1,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 13, 13, 13, 14, 14, 14]","[[4, 5, 5, 6, 6], [4, 4, 4, 5, 7], [8, 2, 5, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 0, 0]]","[15, 7, 8]",8,10,26,3,0.063,0.056,0.007,"[0, 1, 2, 3, 4, 13, 14]",7,5,3,10584,21,189,168,True,2,8,traffic-light-mouselab,30,486633,0.0-3.0-27.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,8,1,6,8,2,1,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 5, 5, 5, 6, 6, 6, 1, 1, 1, 2, 2, 2, 7, 7, 7, 8, 8, 8, 3, 3, 3, 4, 4, 4, 9, 9, 9]","[[5, 8, 3, 1, 6], [5, 3, 6, 5, 5], [7, 4, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[15, 14, 1]",14,18,27,4,0.055,0.045,0.01,"[0, 5, 6, 1, 2, 7, 8, 3, 4, 9]",10,5,3,13340,30,166,136,True,1,5,traffic-light-mouselab,31,500806,0.0-3.0-28.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,5,0,15,14,5,1,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 10, 10, 10, 11, 11, 11, 14, 14, 14]","[[6, 6, 4, 3, 5], [6, 5, 6, 7, 6], [6, 6, 3, 7, 1]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 0, 3, 3, 0]]","[11, 6, 13]",11,8,28,0,0.06,0.05533333333333333,0.004666666666666667,"[0, 1, 2, 3, 4, 10, 11, 14]",8,5,3,11823,14,180,166,False,0,6,traffic-light-mouselab,32,514308,0.0-3.0-29.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,6,1,5,11,5,1,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[7, 3, 9, 8, 7], [8, 6, 7, 6, 3], [7, 5, 6, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 2, 27]",27,34,29,0,0.071,0.06933333333333333,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,5475,5,212,207,False,2,7,traffic-light-mouselab,33,521540,0.0-3.0-30.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,7,1,5,27,5,1,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 1, 1, 1]","[[8, 7, 3, 4, 7], [6, 8, 5, 3, 6], [5, 6, 5, 4, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 0, 3, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[13, 14, 3]",3,14,30,1,0.074,0.06799999999999999,0.006,"[5, 6, 7, 8, 9, 1]",6,5,3,9686,18,221,203,False,2,6,traffic-light-mouselab,34,532622,0.0-3.0-31.0,60e5eceb989f38c746723024,60ca52d74ed66c9bb11e25ac,60e600faed7f8d0da1f06685,False,6,1,0,3,0,1,30
traffic-light-mouselab,True,3,1,"[10, 5, 5, 5, 0, 10, 10]","[[4, 5, 7, 4, 5], [6, 3, 5, 3, 6], [8, 7, 7, 4, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 1, 1, 1, 1], [0, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[6, 15, 9]",6,10,1,0,0.062,0.059666666666666666,0.0023333333333333335,"[5, 0, 10]",3,5,3,29914,7,186,179,False,0,4,traffic-light-mouselab,4,404592,0.0-3.0-1.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,4,0,1,6,1,2,30
traffic-light-mouselab,True,3,1,"[0, 5, 5, 5, 2, 2, 10, 10, 10, 0, 0, 7, 7, 7, 12, 12, 12, 2, 2]","[[5, 6, 4, 5, 6], [7, 8, 6, 7, 3], [4, 5, 6, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 0, 3, 3], [0, 3, 0, 3, 3], [0, 3, 0, 3, 3]]","[11, 13, 6]",13,8,2,2,0.053,0.047,0.006,"[5, 10, 0, 7, 12, 2]",6,5,3,22199,18,158,140,True,1,6,traffic-light-mouselab,5,433682,0.0-3.0-2.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,6,0,6,13,2,2,30
traffic-light-mouselab,False,3,1,"[13, 3, 3, 3, 8, 8, 8]","[[3, 6, 5, 4, 4], [4, 9, 5, 6, 8], [3, 4, 7, 1, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 0, 3], [3, 3, 3, 0, 3], [1, 1, 1, 0, 1]]","[16, 4, 10]",10,12,3,3,0.033,0.03066666666666667,0.0023333333333333335,"[13, 3, 8]",3,5,3,15179,7,98,91,False,2,1,traffic-light-mouselab,7,460746,0.0-3.0-4.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,1,0,1,10,1,2,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 11, 11, 11, 1]","[[2, 6, 4, 8, 4], [6, 5, 5, 5, 4], [3, 5, 4, 4, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 0, 1, 1, 1], [3, 0, 3, 3, 3], [3, 0, 3, 3, 3]]","[22, 1, 7]",22,24,4,1,0.057,0.05466666666666667,0.0023333333333333335,"[6, 11, 1]",3,5,3,9800,7,172,165,False,0,6,traffic-light-mouselab,8,472537,0.0-3.0-5.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,6,0,1,22,1,2,30
traffic-light-mouselab,False,3,1,"[4, 4, 4, 14, 14, 14, 9, 9, 9]","[[5, 5, 3, 6, 7], [7, 6, 5, 4, 8], [5, 8, 5, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 0], [3, 3, 3, 3, 0], [3, 3, 3, 3, 0]]","[13, 7, 10]",7,6,5,4,0.072,0.06899999999999999,0.003,"[4, 14, 9]",3,5,3,8439,9,217,208,True,1,8,traffic-light-mouselab,9,483279,0.0-3.0-6.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,8,1,3,7,1,2,30
traffic-light-mouselab,False,3,1,"[7, 7, 7, 12, 12, 12, 2, 2, 2]","[[4, 7, 7, 4, 4], [5, 6, 9, 4, 4], [3, 5, 5, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 3, 0, 3, 3]]","[2, 7, 21]",21,22,6,2,0.061,0.057999999999999996,0.003,"[7, 12, 2]",3,5,3,10001,9,182,173,True,2,5,traffic-light-mouselab,10,494901,0.0-3.0-7.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,5,0,3,21,1,2,30
traffic-light-mouselab,False,3,1,"[3, 3, 3, 8, 8, 8, 13]","[[3, 3, 4, 3, 2], [6, 5, 5, 8, 4], [5, 4, 7, 2, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 0, 3], [3, 3, 3, 0, 3], [1, 1, 1, 0, 1]]","[10, 8, 12]",12,4,7,3,0.039,0.03666666666666667,0.0023333333333333335,"[3, 8, 13]",3,5,3,6343,7,118,111,False,2,2,traffic-light-mouselab,11,502743,0.0-3.0-8.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,2,0,1,12,1,2,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 1, 11, 11, 11]","[[6, 4, 4, 2, 5], [7, 3, 6, 7, 5], [4, 3, 1, 4, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 0, 1, 1, 1], [3, 0, 3, 3, 3], [3, 0, 3, 3, 3]]","[4, 2, 24]",4,28,8,1,0.031,0.028666666666666667,0.0023333333333333335,"[6, 1, 11]",3,5,3,7204,7,94,87,False,0,4,traffic-light-mouselab,12,513859,0.0-3.0-9.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,4,0,1,4,1,2,30
traffic-light-mouselab,False,3,1,"[2, 2, 2, 7, 7, 7, 12, 12, 12]","[[6, 7, 4, 6, 4], [6, 7, 6, 2, 5], [6, 4, 3, 8, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 3, 0, 3, 3]]","[3, 13, 14]",3,14,9,2,0.044,0.040999999999999995,0.003,"[2, 7, 12]",3,5,3,6492,9,132,123,True,0,4,traffic-light-mouselab,13,521409,0.0-3.0-10.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,4,0,3,3,1,2,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 5, 5, 5, 10, 10, 10]","[[4, 6, 5, 8, 4], [5, 6, 3, 5, 3], [7, 7, 4, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[9, 16, 5]",5,12,10,0,0.05,0.047,0.003,"[0, 5, 10]",3,5,3,5119,9,151,142,True,2,7,traffic-light-mouselab,14,527684,0.0-3.0-11.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,7,1,3,5,1,2,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 6, 6, 6, 11]","[[10, 8, 5, 5, 4], [4, 6, 6, 7, 7], [3, 1, 3, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 0, 3, 3, 3], [3, 0, 3, 3, 3], [1, 0, 1, 1, 1]]","[8, 14, 8]",8,8,11,1,0.052,0.049666666666666665,0.0023333333333333335,"[1, 6, 11]",3,5,3,6158,7,156,149,False,2,1,traffic-light-mouselab,15,535412,0.0-3.0-12.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,1,0,1,8,1,2,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 6, 6, 6, 11, 11, 11]","[[6, 5, 5, 7, 0], [6, 5, 8, 7, 2], [7, 3, 5, 3, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [3, 0, 3, 3, 3], [3, 0, 3, 3, 3]]","[6, 15, 9]",15,10,12,1,0.044,0.040999999999999995,0.003,"[1, 6, 11]",3,5,3,7822,9,132,123,True,1,5,traffic-light-mouselab,16,544401,0.0-3.0-13.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,5,0,3,15,1,2,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 5, 5, 5, 10, 10, 10]","[[3, 5, 8, 3, 9], [6, 4, 4, 6, 3], [7, 3, 6, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[23, 1, 6]",1,26,13,0,0.039,0.036,0.003,"[0, 5, 10]",3,5,3,7725,9,117,108,True,1,6,traffic-light-mouselab,17,555947,0.0-3.0-14.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,6,1,3,1,1,2,30
traffic-light-mouselab,False,3,1,"[3, 8, 8, 8, 13, 13, 13]","[[3, 6, 4, 7, 6], [3, 8, 4, 8, 3], [7, 3, 8, 6, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 0, 1], [3, 3, 3, 0, 3], [3, 3, 3, 0, 3]]","[20, 1, 9]",20,20,14,3,0.067,0.06466666666666666,0.0023333333333333335,"[3, 8, 13]",3,5,3,15237,7,202,195,False,0,7,traffic-light-mouselab,18,572657,0.0-3.0-15.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,7,1,1,20,1,2,30
traffic-light-mouselab,False,3,1,"[2, 2, 2, 7, 7, 7, 12]","[[9, 4, 6, 4, 7], [4, 6, 3, 6, 3], [6, 3, 6, 2, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 0, 3, 3], [3, 3, 0, 3, 3], [1, 1, 0, 1, 1]]","[1, 15, 14]",14,18,15,2,0.045,0.042666666666666665,0.0023333333333333335,"[2, 7, 12]",3,5,3,8504,7,135,128,False,2,6,traffic-light-mouselab,19,582597,0.0-3.0-16.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,6,0,1,14,1,2,30
traffic-light-mouselab,False,3,1,"[2, 2, 2, 7, 7, 7, 12, 12, 12]","[[6, 7, 7, 4, 6], [5, 6, 5, 4, 6], [6, 5, 4, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 3, 0, 3, 3]]","[3, 17, 10]",17,14,16,2,0.049,0.046,0.003,"[2, 7, 12]",3,5,3,4422,9,146,137,True,1,5,traffic-light-mouselab,20,588349,0.0-3.0-17.0,5d3f443eafe77e001ac43d25,60ca52d74ed66c9bb11e25ac,60e5ff03282bbc3e60208de4,True,5,0,3,17,1,2,30
